year,fips,rep_votes,dem_votes,acs_vintage,total_pop,hispanic,edu_total_25plus,hs_or_less
2024,39005,19863,6544,2023,52296,886,35936,18854
2024,39007,27656,15345,2023,97343,4673,68600,37538
2024,39009,11369,14134,2023,61573,1380,36357,13799
2024,39011,20988,4442,2023,46209,828,31572,15124
2024,39013,22758,8080,2023,65982,837,48385,26033
2024,39015,17257,4069,2023,43710,529,30555,17764
2024,39017,114831,66713,2023,389910,25823,251466,102680
2024,39019,10634,3071,2023,26731,337,19265,11243
2024,39021,15334,4944,2023,38772,683,27314,13956
2024,39023,40403,21847,2023,135445,5481,93570,45232
2024,39025,76964,36130,2023,209862,5131,146601,58657
2024,39027,15984,4633,2023,42014,869,28257,13761
2024,39029,35607,12064,2023,101203,1871,73257,40269
2024,39031,12362,3835,2023,36679,94,25239,14264
2024,39033,15402,4683,2023,41767,724,29399,16349
2024,39035,195164,376384,2023,1249418,84864,888011,319443
2024,39037,22234,4583,2023,51655,924,35424,19388
2024,39039,13302,5667,2023,38258,4096,26331,12387
2024,39041,70448,61657,2023,221160,7373,147319,28507
2024,39043,22493,16871,2023,74938,3299,54299,22706
2024,39045,51999,31695,2023,161289,4294,109647,42518
2024,39047,9706,2773,2023,28880,699,19788,12269
2024,39049,210830,380518,2023,1321635,93630,887325,290887
2024,39051,15893,6374,2023,42434,3873,29303,13930
2024,39053,10314,2592,2023,29162,300,19831,10907
2024,39055,33844,20604,2023,95479,1775,66426,23424
2024,39057,53399,35575,2023,168531,5418,114438,32614
2024,39059,13314,4154,2023,38283,491,26939,15000
2024,39061,172365,233360,2023,827878,37415,560573,185276
2024,39063,26052,11467,2023,74885,4389,51402,20979
2024,39065,9911,2863,2023,30527,701,18582,10343
2024,39067,5484,1559,2023,14408,162,10438,6188
2024,39069,10873,3905,2023,27581,2232,19112,9391
2024,39071,16269,3609,2023,43403,492,29648,15862
2024,39073,9679,3704,2023,27938,260,19839,10717
2024,39075,10384,1854,2023,44312,469,26437,20107
2024,39077,19484,7496,2023,58412,4177,39812,21551
2024,39079,11249,2953,2023,32588,318,22414,13354
2024,39081,22317,8592,2023,64855,1180,46058,22424
2024,39083,23112,8698,2023,62888,1233,41507,19489
2024,39085,72924,54484,2023,232101,11833,168893,63690
2024,39087,20013,6514,2023,57385,616,40586,21386
2024,39089,61359,32832,2023,180311,4223,123060,50072
2024,39091,18182,5027,2023,46140,1044,32207,16470
2024,39093,83297,74207,2023,314588,33992,220277,87343
2024,39095,82398,106320,2023,428748,32860,292306,113923
2024,39097,14737,5713,2023,44126,1300,31985,15627
2024,39099,61249,50636,2023,227063,14765,162557,72676
2024,39101,19219,7902,2023,65145,2034,45947,25157
2024,39103,66308,39771,2023,183049,4803,129741,44741
2024,39105,8127,2202,2023,22072,199,15830,9515
2024,39107,19710,3865,2023,42438,922,27956,13644
2024,39109,42677,15969,2023,109549,2294,76153,34331
2024,39111,5396,1336,2023,13308,24,9615,5835
2024,39113,125566,126767,2023,535528,21691,367919,130809
2024,39115,5168,1560,2023,13758,146,9857,5411
2024,39117,14609,4100,2023,35214,641,24907,13705
2024,39119,28147,10874,2023,86382,1111,59220,30557
2024,39121,5050,1069,2023,14252,181,10927,7090
2024,39123,14872,8866,2023,40161,2093,30540,12556
2024,39125,7203,1987,2023,18800,1043,12991,6986
2024,39127,13062,3800,2023,35474,288,24557,14401
2024,39129,21607,7397,2023,59407,1046,41544,21850
2024,39131,9352,2793,2023,27080,164,18589,11767
2024,39133,47681,34759,2023,161421,3591,107455,46060
2024,39135,17146,4343,2023,40802,441,28663,15321
2024,39137,16576,2996,2023,34352,2264,23012,9941
2024,39139,41298,16591,2023,125138,2757,87633,45955
2024,39141,22801,9846,2023,76748,1070,54654,30681
2024,39143,19311,10139,2023,58770,6247,41669,20590
2024,39145,22978,8021,2023,73118,1093,50933,27896
2024,39147,17241,7765,2023,54861,3031,37060,18470
2024,39149,20740,4350,2023,48007,807,32127,15903
2024,39151,111478,71090,2023,373764,10887,262124,115870
2024,39153,125910,145005,2023,538087,13884,382643,138842
2024,39155,55983,39758,2023,201367,4382,144401,76500
2024,39157,30652,12032,2023,92585,4070,63945,35916
2024,39159,23982,12934,2023,65293,1905,44491,15530
2024,39161,11616,3000,2023,28824,1138,19957,10172
2024,39163,4531,1169,2023,12686,11,8956,5464
2024,39165,91132,47128,2023,246364,8187,167733,49638
2024,39167,22161,8600,2023,59318,720,42579,18778
2024,39169,36764,15898,2023,116618,2781,76835,39716
2024,39171,13461,4644,2023,36862,1934,25867,13550
2024,39173,36877,30016,2023,131795,8425,83333,27673
2024,39175,8564,2731,2023,21699,665,15240,7946
2024,40001,5860,1289,2023,19595,1328,12777,7965
2024,40003,1891,236,2023,5685,332,4342,2158
2024,40005,4832,779,2023,14255,605,10133,5843
2024,40007,1938,158,2023,5041,1381,3356,1558
2024,40009,6474,1093,2023,22202,2912,15133,8725
2024,40011,3054,671,2023,8603,1012,6005,3117
2024,40013,13999,3569,2023,47237,3612,31483,14703
2024,40015,6886,2414,2023,26626,4369,18165,10852
2024,40017,50551,21038,2023,162621,18557,107833,37872
2024,40019,14945,4277,2023,48255,3950,32280,15831
2024,40021,11637,5826,2023,47621,3665,30632,12913
2024,40023,4633,944,2023,14299,681,9717,5153
2024,40025,860,66,2023,2247,557,1535,742
2024,40027,67225,49432,2023,297545,31631,191179,62066
2024,40029,2155,345,2023,5275,232,3565,2036
2024,40031,20823,12823,2023,121699,17481,78537,33285
2024,40033,2067,392,2023,5475,407,3848,1899
2024,40035,4740,1212,2023,14215,516,9918,5425
2024,40037,24098,6643,2023,72353,3706,49584,24723
2024,40039,7693,2279,2023,28332,5530,16639,6648
2024,40041,14407,3475,2023,41017,1774,30011,15453
2024,40043,1984,209,2023,4433,267,2848,1505
2024,40045,1585,197,2023,3717,330,2598,1274
2024,40047,16593,4849,2023,62322,9234,40397,19892
2024,40049,9063,1802,2023,25779,2575,17305,9588
2024,40051,20378,4536,2023,55868,3785,37972,18633
2024,40053,1794,295,2023,4137,191,2872,1411
2024,40055,1511,304,2023,5498,703,3985,2130
2024,40057,709,165,2023,2452,773,1709,872
2024,40059,1284,147,2023,3231,753,2192,928
2024,40061,4156,718,2023,11667,592,8025,4451
2024,40063,3744,831,2023,13411,817,9369,5251
2024,40065,6295,1602,2023,24730,6075,15910,6434
2024,40067,2020,319,2023,5377,579,3654,2103
2024,40069,3462,684,2023,10334,623,6836,3348
2024,40071,12483,4136,2023,43731,3833,28985,12999
2024,40073,5745,923,2023,15288,2746,9877,5110
2024,40075,2569,658,2023,8458,999,5840,2724
2024,40077,3356,681,2023,9495,375,6523,3563
2024,40079,15333,3184,2023,48728,3782,32729,18198
2024,40081,12495,2712,2023,33917,1278,23403,12350
2024,40083,17748,5901,2023,50905,4376,34264,13826
2024,40085,3510,689,2023,10196,1785,6857,3518
2024,40087,17005,4031,2023,43779,4086,29340,12472
2024,40089,9485,1696,2023,30825,2046,20301,11330
2024,40091,6387,1937,2023,19237,581,14125,7833
2024,40093,3087,327,2023,7656,808,5206,2730
2024,40095,5348,1169,2023,15628,2743,10793,5723
2024,40097,13514,3529,2023,39406,1495,27086,13562
2024,40099,4689,1080,2023,13807,965,9585,5345
2024,40101,16550,7400,2023,66471,4814,44269,20873
2024,40103,3853,1009,2023,10909,475,7545,3333
2024,40105,3774,720,2023,9392,282,6519,3349
2024,40107,3080,854,2023,11304,402,7885,4538
2024,40109,143618,138769,2023,800487,157068,521753,185970
2024,40111,10100,3979,2023,36922,1838,24758,11407
2024,40113,14404,5867,2023,45963,2051,32770,15324
2024,40115,8490,2511,2023,30360,1792,19654,9449
2024,40117,5405,1355,2023,15689,558,10864,6040
2024,40119,17962,10560,2023,82290,5287,44715,15144
2024,40121,13841,3473,2023,43629,2431,30399,14724
2024,40123,10967,3895,2023,38158,2401,25225,10543
2024,40125,20915,7266,2023,73011,4501,48670,22717
2024,40127,4025,616,2023,10787,434,7721,4445
2024,40129,1548,160,2023,3378,282,2333,989
2024,40131,35942,10146,2023,97235,5690,66240,27054
2024,40133,5951,1951,2023,23550,1262,15667,8144
2024,40135,12491,2907,2023,39676,1925,27016,14537
2024,40137,15092,3236,2023,43314,3649,30143,15814
2024,40139,4319,793,2023,20880,10679,12651,6827
2024,40141,2006,500,2023,6967,1927,4682,2663
2024,40143,145241,106105,2023,673708,102464,442433,156056
2024,40145,28487,9330,2023,84339,6937,57774,22508
2024,40147,16836,5793,2023,52895,3538,35869,14974
2024,40149,4030,551,2023,10857,1021,7458,3788
2024,40151,2955,614,2023,8619,635,5358,2311
2024,40153,6231,967,2023,20260,3021,13696,6874
2024,41001,7060,2343,2023,16796,842,12535,4391
2024,41003,14187,33909,2023,96359,8751,59446,10717
2024,41005,106387,130580,2023,422308,41314,302789,80484
2024,41007,9913,12533,2023,41343,4020,31093,10211
2024,41009,17227,12895,2023,53178,3388,38609,16378
2024,41011,20849,13731,2023,64832,4540,48963,19354
2024,41013,12012,3836,2023,25651,1961,19116,7749
2024,41015,8000,5737,2023,23463,1769,19191,7001
2024,41017,54850,68108,2023,203026,18140,150533,37074
2024,41019,41561,18386,2023,111807,7133,83165,33494
2024,41021,805,291,2023,2002,174,1499,651
2024,41023,3490,816,2023,7238,306,5638,2375
2024,41025,3307,797,2023,7515,412,5559,2533
2024,41027,3854,8364,2023,23958,7260,16693,5870
2024,41029,61743,54065,2023,222563,31625,160714,55812
2024,41031,7454,3941,2023,24973,5236,17400,7429
2024,41033,31129,16928,2023,88069,7434,65715,27021
2024,41035,24675,9856,2023,69812,9387,49358,21714
2024,41037,3421,681,2023,8254,853,6146,2740
2024,41039,77376,125775,2023,382628,39044,266887,79183
2024,41041,11645,17112,2023,50632,5036,39558,12705
2024,41043,43078,25749,2023,129794,13343,91102,34368
2024,41045,7710,2884,2023,31701,10628,20708,10003
2024,41047,77089,73970,2023,346532,98133,232000,90689
2024,41049,3408,1138,2023,12249,5050,7621,4318
2024,41051,70759,325927,2023,803863,105204,597528,145164
2024,41053,23768,22034,2023,88553,13459,58331,18671
2024,41055,890,233,2023,1908,92,1364,615
2024,41057,7971,7747,2023,27471,3024,21007,7845
2024,41059,20973,9251,2023,80087,23185,53149,25167
2024,41061,9942,4107,2023,26192,1400,17561,6922
2024,41063,3366,1573,2023,7532,298,5640,1812
2024,41065,6837,6069,2023,26603,5260,18835,7580
2024,41067,92590,193013,2023,600266,109211,420271,101312
2024,41069,618,210,2023,1434,65,1157,469
2024,41071,29536,26011,2023,108122,18490,74129,26582
2024,42001,40248,19842,2023,105183,7919,74009,36918
2024,42003,283595,429916,2023,1240476,34884,900575,269483
2024,42005,28296,8553,2023,65069,580,48500,26906
2024,42007,56837,37196,2023,166993,3781,122830,50691
2024,42009,23658,4336,2023,47503,567,34910,20395
2024,42011,116677,91125,2023,429989,103077,294011,142529
2024,42013,46352,18127,2023,121854,1781,87152,45314
2024,42015,22937,7990,2023,59971,942,42543,23589
2024,42017,198722,198431,2023,645993,40952,466402,152264
2024,42019,79773,40661,2023,195870,3799,140605,50988
2024,42021,49408,21177,2023,132355,2646,95281,48873
2024,42023,1654,538,2023,4475,83,3493,2063
2024,42025,23708,11394,2023,65191,4154,48194,26141
2024,42027,38829,41119,2023,158041,5630,97523,33043
2024,42029,137299,184281,2023,540896,44329,371656,90763
2024,42031,15036,4562,2023,37297,414,25366,13933
2024,42033,30481,9647,2023,78902,2271,58882,33001
2024,42035,12965,5395,2023,37707,690,25007,14027
2024,42037,21190,11083,2023,65055,2393,43838,23246
2024,42039,29685,12858,2023,83189,1269,58820,32817
2024,42041,80267,66255,2023,264422,12913,184003,68399
2024,42043,69474,78327,2023,287484,32425,199521,81001
2024,42045,123421,201324,2023,576195,27733,392827,132093
2024,42047,12543,4483,2023,30703,306,22753,12539
2024,42049,68866,67456,2023,269544,12487,186451,83785
2024,42051,43633,19548,2023,126967,1707,93622,53868
2024,42053,1902,724,2023,6785,338,5948,3922
2024,42055,59604,23543,2023,156626,11218,110515,58198
2024,42057,7039,1102,2023,14545,181,10630,6277
2024,42059,12319,4592,2023,35265,546,25315,13775
2024,42061,17627,5368,2023,43844,885,31831,18904
2024,42063,29215,12697,2023,83213,1482,54468,26012
2024,42065,18235,4707,2023,44099,433,31496,18965
2024,42067,9721,2290,2023,23419,932,16435,10810
2024,42069,56261,59510,2023,215834,19782,152357,66709
2024,42071,166261,120119,2023,555151,62574,377538,178609
2024,42073,31347,15440,2023,85423,1756,61529,31299
2024,42075,48282,24734,2023,143592,21113,99085,53087
2024,42077,91207,96317,2023,375408,101194,257679,107877
2024,42079,92444,62504,2023,325978,51917,232115,107832
2024,42081,41961,17216,2023,113570,2562,79987,37843
2024,42083,14401,5115,2023,40149,731,28598,15531
2024,42085,37761,20145,2023,109852,1751,78713,38698
2024,42087,17184,4735,2023,46074,1001,32321,20761
2024,42089,42676,42007,2023,167784,29702,119743,54062
2024,42091,198311,317103,2023,861225,55791,607780,164796
2024,42093,5944,3862,2023,18079,531,13257,5453
2024,42095,89817,86655,2023,315927,47075,222029,89395
2024,42097,30240,12863,2023,90925,4412,66645,38416
2024,42099,19073,6385,2023,45988,1045,33198,18750
2024,42101,144311,568571,2023,1582432,240543,1088969,461890
2024,42103,21537,13132,2023,59691,7177,45250,18248
2024,42105,7334,1675,2023,16276,272,11923,6671
2024,42107,51665,20882,2023,143259,9744,104202,57374
2024,42109,14664,5239,2023,39711,990,26673,15645
2024,42111,31993,8596,2023,73255,1096,54932,32550
2024,42113,2721,976,2023,5849,117,4876,2787
2024,42115,16114,6093,2023,38349,875,28603,15677
2024,42117,16272,5100,2023,41078,670,29448,15229
2024,42119,12969,8015,2023,42570,2093,29162,15935
2024,42121,18883,7624,2023,50096,587,37206,20404
2024,42123,14345,6212,2023,38174,453,28168,14794
2024,42125,75929,44910,2023,209778,4115,152026,62616
2024,42127,20071,9150,2023,51189,2528,39450,20464
2024,42129,135008,74904,2023,353345,5402,263301,104853
2024,42131,10222,4680,2023,26075,612,18808,10004
2024,42133,154884,91926,2023,459312,41774,322163,150261
2024,44001,10048,17458,2023,50568,2043,35592,9743
2024,44003,44526,46269,2023,170658,10976,127456,45121
2024,44005,16027,27332,2023,85095,5583,63729,15495
2024,44007,112443,150102,2023,658977,164093,458321,194375
2024,44009,31247,42589,2023,130073,4808,91407,22804
2024,45001,8509,3399,2023,24352,475,17240,8842
2024,45003,53592,31298,2023,171949,11974,121731,48595
2024,45005,813,2165,2023,7738,799,5588,3477
2024,45007,71828,25281,2023,207218,10188,142807,60908
2024,45009,2376,3245,2023,13164,223,8947,4744
2024,45011,5605,4082,2023,20565,576,13923,8300
2024,45013,59123,44002,2023,192123,23539,138607,37677
2024,45015,64777,46416,2023,238723,21150,159984,60928
2024,45017,4474,3339,2023,14150,539,10590,4900
2024,45019,99265,111427,2023,414711,29019,298970,76728
2024,45021,18697,5939,2023,56299,2944,38454,19768
2024,45023,9030,6353,2023,32177,877,22535,12503
2024,45025,11682,6520,2023,43575,2328,30551,18075
2024,45027,9065,7064,2023,31037,945,22623,12412
2024,45029,10696,7376,2023,38623,1562,26998,14736
2024,45031,17017,12977,2023,62754,1486,43184,21634
2024,45033,6526,5241,2023,28031,931,18540,11546
2024,45035,43839,32489,2023,164322,11323,111681,38908
2024,45037,9092,4659,2023,26508,1650,19649,9968
2024,45039,4792,6277,2023,20741,486,15352,8318
2024,45041,32615,27706,2023,136921,4391,92623,42259
2024,45043,22326,14965,2023,64200,2259,48751,17297
2024,45045,158541,100074,2023,537575,60182,367656,118810
2024,45047,19715,10766,2023,69329,4848,46633,20501
2024,45049,3801,4328,2023,18555,750,13172,8158
2024,45051,141719,62325,2023,368937,25961,276831,110812
2024,45053,9900,8144,2023,30658,5259,22389,9833
2024,45055,21289,11826,2023,66924,3744,46415,20544
2024,45057,33623,20146,2023,100905,7062,72875,28191
2024,45059,21110,8769,2023,67904,4303,47275,25288
2024,45061,3078,4505,2023,16330,379,11756,7174
2024,45063,96965,47815,2023,300370,22831,208330,73166
2024,45065,3565,2513,2023,9701,65,8047,3961
2024,45067,5906,7316,2023,28900,753,20185,13094
2024,45069,4896,5137,2023,26285,701,18924,12889
2024,45071,12067,5841,2023,38121,3403,26039,12041
2024,45073,31772,9987,2023,79566,4642,58551,25257
2024,45075,13750,22832,2023,83531,2100,56492,28290
2024,45077,45728,13891,2023,132604,6809,84012,35882
2024,45079,58019,121110,2023,418725,26339,265906,77244
2024,45081,6452,2454,2023,18958,3144,13330,7161
2024,45083,103032,50710,2023,338096,29892,228901,99046
2024,45085,21215,23425,2023,104853,4500,69534,29961
2024,45087,8102,4084,2023,26990,520,19380,11047
2024,45089,5524,8634,2023,30517,718,22227,13264
2024,45091,88239,59600,2023,288559,20331,196186,60873
2024,46003,1056,302,2023,2573,164,1719,779
2024,46005,4826,2017,2023,19279,2772,12392,5701
2024,46007,676,389,2023,3354,156,1856,892
2024,46009,2236,697,2023,7024,162,5169,2439
2024,46011,8575,5978,2023,34968,1504,19051,5019
2024,46013,10645,6075,2023,38079,1687,25250,9273
2024,46015,1694,666,2023,5261,81,3595,1503
2024,46017,164,291,2023,1757,58,916,568
2024,46019,4024,942,2023,10538,442,7229,3567
2024,46021,706,120,2023,1481,87,1127,470
2024,46023,2551,1000,2023,9281,250,5692,2503
2024,46025,1382,415,2023,3876,178,2557,1374
2024,46027,2574,2944,2023,15133,488,7401,2371
2024,46029,9349,3840,2023,28556,854,19498,9015
2024,46031,631,495,2023,3859,14,2131,1110
2024,46033,4313,1567,2023,8686,251,7152,2571
2024,46035,6208,2743,2023,19936,941,13467,5807
2024,46037,1876,1000,2023,5460,145,3878,1648
2024,46039,1717,528,2023,4318,139,2941,1262
2024,46041,793,1032,2023,5230,79,2794,1481
2024,46043,1419,219,2023,2823,68,1919,815
2024,46045,1618,384,2023,4033,82,2856,1050
2024,46047,3135,1030,2023,7179,237,5570,2168
2024,46049,920,183,2023,2137,51,1445,538
2024,46051,2594,946,2023,7544,506,5242,2247
2024,46053,1790,426,2023,3993,43,2764,1348
2024,46055,1004,105,2023,1708,1,1233,562
2024,46057,2560,610,2023,6288,341,3649,1689
2024,46059,1376,365,2023,3045,57,2075,647
2024,46061,1611,399,2023,3473,43,2195,857
2024,46063,754,48,2023,1092,21,817,305
2024,46065,5379,2838,2023,17732,543,12294,3846
2024,46067,2918,755,2023,7393,193,4967,1841
2024,46069,530,148,2023,1305,19,990,401
2024,46071,753,357,2023,2826,12,1658,940
2024,46073,708,276,2023,1845,140,1386,700
2024,46075,477,60,2023,1030,11,647,289
2024,46077,1989,760,2023,5210,142,3552,1665
2024,46079,3819,1978,2023,11052,560,7701,2448
2024,46081,9904,5074,2023,26574,974,19010,6143
2024,46083,22621,12981,2023,68286,1970,44685,12366
2024,46085,993,422,2023,3717,28,2324,1174
2024,46087,2227,733,2023,5732,196,3741,1479
2024,46089,1087,188,2023,2278,28,1640,882
2024,46091,1288,782,2023,4355,266,2927,1287
2024,46093,10887,3421,2023,30297,1418,20544,6907
2024,46095,434,285,2023,2043,7,1237,699
2024,46097,841,293,2023,2299,41,1661,838
2024,46099,51842,39923,2023,200689,12757,132644,42925
2024,46101,2068,1052,2023,6371,343,4251,1480
2024,46103,35009,20051,2023,112081,6165,77753,25179
2024,46105,1342,228,2023,3058,26,2141,864
2024,46107,1059,214,2023,2430,0,1735,746
2024,46109,2514,1560,2023,10219,243,6605,3007
2024,46111,929,259,2023,2370,100,1585,781
2024,46115,2145,921,2023,6283,165,4507,1899
2024,46117,1260,447,2023,3012,61,2181,910
2024,46119,716,168,2023,1481,0,1103,475
2024,46121,497,1570,2023,9293,212,4682,2180
2024,46123,2150,470,2023,5607,92,4068,1915
2024,46125,3374,1044,2023,8772,285,6002,2419
2024,46127,6160,2548,2023,16916,748,11663,3863
2024,46129,1940,481,2023,5298,63,3787,1484
2024,46135,6650,3883,2023,23379,1309,16346,6676
2024,46137,388,366,2023,2410,30,1507,831
2024,47001,24582,11525,2023,78175,3000,55857,23388
2024,47003,15772,4122,2023,51291,7968,34147,19272
2024,47005,5886,1317,2023,15948,430,11539,7051
2024,47007,5254,891,2023,14905,495,11607,8231
2024,47009,50699,17664,2023,137747,6097,99984,44708
2024,47011,38836,9852,2023,109743,8827,75333,31971
2024,47013,13115,2305,2023,39568,576,28633,16819
2024,47015,5682,1132,2023,14661,428,10397,5959
2024,47017,9547,2233,2023,28461,849,19514,10378
2024,47019,20167,4454,2023,56462,1327,41961,20650
2024,47021,14987,5464,2023,41500,1903,29614,13762
2024,47023,6206,1286,2023,17452,546,11400,6185
